,pert_id,gene_id
9321,BRDN0001503057,29760
9322,BRDN0001499714,29760
9323,BRDN0001065029,8896
9324,BRDN0001065113,8896
9325,BRDN0001065028,8896
9326,BRDN0001065016,8896
9327,TRCN0000029079,929
9328,TRCN0000029080,929
9329,TRCN0000029083,929
9330,CGS001-929,929
9331,BRDN0001501226,929
9332,BRDN0001500533,929
9333,TRCN0000057688,930
9334,TRCN0000057689,930
9335,TRCN0000057690,930
9336,CGS001-930,930
9337,BRDN0001497223,930
9338,BRDN0001495044,930
9339,BRDN0001584020,909
9340,BRDN0001585232,909
9341,BRDN0001586238,911
9342,BRDN0001581674,911
9343,BRDN0001495720,912
9344,BRDN0001494881,912
9345,BRDN0001497746,913
9346,BRDN0001499694,913
9347,BRDN0001581917,933
9348,BRDN0001585097,933
9349,BRDN0001052310,939
9350,BRDN0001052290,939
9351,BRDN0001518721,940
9352,BRDN0001499030,940
9353,BRDN0001495745,945
9354,BRDN0001496334,945
9355,BRDN0001502638,947
9356,BRDN0001502105,947
9357,BRDN0001586633,948
9358,BRDN0001581428,948
9359,BRDN0001581955,951
9360,BRDN0001583385,951
9361,BRDN0001497416,915
9362,BRDN0001495604,915
9363,BRDN0001497215,916
9364,BRDN0001495754,916
9365,BRDN0001499301,917
9366,BRDN0001499224,917
9367,BRDN0001053800,4179
9368,BRDN0001053793,4179
9369,BRDN0001502886,961
9370,BRDN0001499244,961
9371,BRDN0001584305,962
9372,BRDN0001587141,962
9373,BRDN0001584924,1043
9374,BRDN0001584976,1043
9375,BRDN0001585799,963
9376,BRDN0001585399,963
9377,BRDN0001583948,967
9378,BRDN0001584584,967
9379,BRDN0001581461,968
9380,BRDN0001583083,968
9381,BRDN0001583316,969
9382,BRDN0001583961,969
9383,BRDN0001582593,971
9384,BRDN0001583898,971
9385,BRDN0001584188,972
9386,BRDN0001582378,972
9387,BRDN0001495884,975
9388,BRDN0001495450,975
9389,BRDN0001583635,3732
9390,BRDN0001582704,3732
9391,BRDN0001061247,9308
9392,BRDN0001061159,9308
9393,BRDN0001581298,8832
9394,BRDN0001583134,8832
9395,BRDN0001054109,942
9396,BRDN0001054118,942
9397,BRDN0001501171,925
9398,BRDN0001500374,925
9399,BRDN0001497752,22918
9400,BRDN0001519140,22918
9401,BRDN0001053781,2118
9402,BRDN0001053875,2118
9403,BRDN0001054014,2119
9404,BRDN0001053819,2119
9405,BRDN0000579823,51513
9406,BRDN0000579768,51513
9407,BRDN0001496620,22800
9408,BRDN0001495606,22800
9409,BRDN0002662305,79228
9410,BRDN0002662001,79228
9411,BRDN0002662249,79228
9412,TRCN0000159302,11257
9413,TRCN0000162019,11257
9414,TRCN0000164185,11257
9415,CGS001-11257,11257
9416,BRDN0001052802,86
9417,BRDN0001052322,86
9418,BRDN0001053034,86
9419,BRDN0002662048,86
9420,BRDN0002662277,86
9421,BRDN0002662489,86
9422,BRDN0001499192,717
9423,BRDN0001498668,717
9424,BRDN0001499085,718
9425,BRDN0001498667,718
9426,BRDN0001496624,729
9427,BRDN0001494455,729
9428,BRDN0001495836,730
9429,BRDN0001494658,730
9430,BRDN0001485232,1800
9431,BRDN0001488539,1800
9432,BRDN0001585190,64174
9433,BRDN0001584554,64174
9434,BRDN0001054989,9156
9435,BRDN0001054996,9156
9436,BRDN0000735668,2335
9437,BRDN0000735608,2335
9438,BRDN0001586765,752
9439,BRDN0001585475,752
9440,BRDN0001484298,3569
9441,BRDN0001485773,3569
9442,BRDN0001498546,3574
9443,BRDN0001498996,3574
9444,BRDN0001502678,55686
9445,BRDN0001503453,55686
9446,BRDN0001481724,5004
9447,BRDN0001487314,5004
9448,BRDN0001503509,5317
9449,BRDN0001501988,5317
9450,TRCN0000159566,6185
9451,TRCN0000159696,6185
9452,TRCN0000159835,6185
9453,BRDN0001581906,10371
9454,BRDN0001581500,10371
9455,BRDN0001586751,7869
9456,BRDN0001584194,7869
9457,BRDN0001582813,6405
9458,BRDN0001584211,6405
9459,BRDN0001586600,56920
9460,BRDN0001583709,56920
9461,BRDN0001581793,54910
9462,BRDN0001583787,54910
9463,BRDN0001585650,10507
9464,BRDN0001582541,10507
9465,BRDN0001583055,57715
9466,BRDN0001584968,57715
9467,BRDN0001500301,10500
9468,BRDN0001500021,10500
9469,BRDN0001501180,10100
9470,BRDN0001500591,10100
9471,BRDN0001584566,7102
9472,BRDN0001581328,7102
9473,BRDN0001501267,10867
9474,BRDN0001503269,10867
9475,BRDN0001495682,7169
9476,BRDN0001504512,7169
9477,BRDN0001585079,7171
9478,BRDN0001585216,7171
9479,BRDN0001496132,11126
9480,BRDN0001495282,11126
9481,BRDN0001052632,9332
9482,BRDN0001052338,9332
9483,BRDN0001581663,4064
9484,BRDN0001584880,4064
9485,BRDN0001500864,4345
9486,BRDN0001503321,4345
9487,BRDN0001495875,30835
9488,BRDN0001496282,30835
9489,BRDN0001495855,10666
9490,BRDN0001497073,10666
9491,BRDN0001495182,919
9492,BRDN0001494819,919
9493,BRDN0001581325,57124
9494,BRDN0001583217,57124
9495,BRDN0001586173,9936
9496,BRDN0001582412,9936
9497,BRDN0001495544,973
9498,BRDN0001504534,973
9499,BRDN0001494988,974
9500,BRDN0001495342,974
9501,BRDN0001481523,1503
9502,BRDN0001484169,1503
9503,BRDN0001499216,50486
9504,BRDN0001499760,50486
9505,BRDN0001065684,3716
9506,BRDN0001065858,3716
9507,BRDN0001562484,3716
9508,BRDN0001065274,3717
9509,BRDN0001065538,3717
9510,BRDN0001149525,3718
9511,BRDN0001145049,3718
9512,BRDN0001495997,9355
9513,BRDN0001496705,9355
9514,BRDN0001500906,4824
9515,BRDN0001519428,4824
9516,TRCN0000160949,55968
9517,TRCN0000163558,55968
9518,TRCN0000164655,55968
9519,CGS001-55968,55968
9520,BRDN0001585467,133
9521,BRDN0001584461,133
9522,BRDN0001146875,80216
9523,BRDN0001146035,80216
9524,BRDN0001146758,57538
9525,BRDN0001145912,57538
9526,BRDN0001485790,443
9527,BRDN0001485591,443
9528,BRDN0001065286,1499
9529,BRDN0001065549,1499
9530,BRDN0000579887,1499
9531,BRDN0001065283,1499
9532,BRDN0001065548,1499
9533,BRDN0001497232,716
9534,BRDN0001494674,716
9535,BRDN0001500222,53905
9536,BRDN0001500960,53905
9537,BRDN0001501254,50506
9538,BRDN0001503860,50506
9539,BRDN0001487759,2235
9540,BRDN0001483329,2235
9541,BRDN0001483264,51022
9542,BRDN0001479382,51022
9543,BRDN0001562982,3586
9544,BRDN0001563016,3586
9545,BRDN0001491024,3589
9546,BRDN0001491286,3589
9547,BRDN0001497248,3600
9548,BRDN0001495430,3600
9549,BRDN0001585685,3603
9550,BRDN0001586530,3603
9551,BRDN0001502485,3606
9552,BRDN0001499896,3606
9553,BRDN0001496843,90865
9554,BRDN0001495818,90865
9555,BRDN0001145612,3795
9556,BRDN0001148031,3795
9557,BRDN0001480164,4199
9558,BRDN0001483494,4199
9559,BRDN0001489546,10873
9560,BRDN0001488212,10873
9561,BRDN0001060717,261734
9562,BRDN0001060672,261734
9563,BRDN0001504583,53371
9564,BRDN0001494636,53371
9565,BRDN0001146030,6041
9566,BRDN0001149212,6041
9567,BRDN0001518581,94081
9568,BRDN0001500965,94081
9569,BRDN0001500707,9145
9570,BRDN0001501681,9145
9571,BRDN0003691895,8867
9572,BRDN0003691896,8867
9573,BRDN0003691806,8867
9574,BRDN0001499498,27075
9575,BRDN0001498927,27075
9576,BRDN0001503002,81619
9577,BRDN0001503139,81619
9578,BRDN0001585635,10077
9579,BRDN0001582932,10077
9580,BRDN0001483566,7056
9581,BRDN0001480684,7056
9582,TRCN0000021695,22850
9583,TRCN0000021697,22850
9584,TRCN0000021698,22850
9585,CGS001-22850,22850
9586,BRDN0001498797,11314
9587,BRDN0001499161,11314
9588,BRDN0001584099,10871
9589,BRDN0001586218,10871
9590,BRDN0001145712,2041
9591,BRDN0001147142,2041
9592,TRCN0000006403,1969
9593,TRCN0000006405,1969
9594,TRCN0000006406,1969
9595,CGS001-1969,1969
9596,BRDN0001147157,1969
9597,BRDN0001147488,1969
9598,BRDN0001146397,1969
9599,BRDN0001144994,2043
9600,BRDN0001146799,2043
9601,BRDN0001145210,2047
9602,BRDN0001144723,2047
9603,BRDN0001146280,2049
9604,BRDN0001147101,2049
9605,TRCN0000001773,2050
9606,TRCN0000001774,2050
9607,TRCN0000001775,2050
9608,CGS001-2050,2050
9609,BRDN0001144879,2050
9610,BRDN0001148436,2050
9611,BRDN0001145313,2050
9612,BRDN0001146592,2051
9613,BRDN0001145223,2051
9614,BRDN0001053243,639
9615,BRDN0001052857,639
9616,BRDN0001057358,7799
9617,BRDN0001057069,7799
9618,BRDN0001495767,5890
9619,BRDN0001496027,5890
9620,BRDN0001503230,81
9621,BRDN0001501098,81
9622,BRDN0001485669,187
9623,BRDN0001484675,187
9624,BRDN0001499050,1489
9625,BRDN0001503065,1489
9626,BRDN0001148629,22845
9627,BRDN0001148537,22845
9628,BRDN0001149252,22845
9629,BRDN0001149356,22845
9630,BRDN0001583654,1896
9631,BRDN0001584903,1896
9632,BRDN0000563784,3169
9633,BRDN0000564325,3169
9634,BRDN0003582020,3170
9635,BRDN0003691837,3170
9636,BRDN0003492198,3170
9637,BRDN0001480412,2305
9638,BRDN0001485150,2305
9639,BRDN0001504531,8456
9640,BRDN0001497175,8456
9641,BRDN0001563259,50943
9642,BRDN0001563113,50943
9643,BRDN0001146311,2584
9644,BRDN0001145418,2584
9645,BRDN0001146237,2585
9646,BRDN0001146958,2585
9647,BRDN0001146383,2710
9648,BRDN0001145307,2710
9649,BRDN0001499824,3953
9650,BRDN0001499670,3953
9651,BRDN0001486690,4758
9652,BRDN0001484044,4758
9653,BRDN0001481715,4758
9654,BRDN0001500424,11247
9655,BRDN0001501994,11247
9656,BRDN0001060517,4763
9657,BRDN0000734091,4763
9658,BRDN0001060488,4771
9659,BRDN0001060401,4771
9660,BRDN0001479250,4869
9661,BRDN0001487221,4869
9662,BRDN0001503272,23279
9663,BRDN0001503805,23279
9664,BRDN0001583642,23363
9665,BRDN0001586615,23363
9666,BRDN0001480662,7001
9667,BRDN0001488144,7001
9668,BRDN0001503642,10549
9669,BRDN0001500881,10549
9670,BRDN0001498142,8635
9671,BRDN0001499405,8635
9672,BRDN0001482670,63826
9673,BRDN0001488254,63826
9674,TRCN0000064993,6643
9675,TRCN0000064994,6643
9676,TRCN0000064996,6643
9677,BRDN0001503385,6781
9678,BRDN0001503270,6781
9679,BRDN0001907366,6857
9680,BRDN0001907446,6857
9681,BRDN0001481051,51807
9682,BRDN0001485566,51807
9683,BRDN0001485006,51174
9684,BRDN0001487875,51174
9685,BRDN0000583472,7283
9686,BRDN0000583497,7283
9687,BRDN0001493969,54880
9688,BRDN0001493922,54880
9689,BRDN0001502041,26263
9690,BRDN0001501455,26263
9691,BRDN0001496452,55191
9692,BRDN0001496225,55191
9693,BRDN0001518690,55191
9694,BRDN0001499690,56731
9695,BRDN0001499340,56731
9696,BRDN0001585110,6503
9697,BRDN0001584776,6503
9698,BRDN0001147557,132
9699,BRDN0001146410,132
9700,BRDN0001479525,23621
9701,BRDN0001482943,23621
9702,BRDN0001486510,1431
9703,BRDN0001480833,1431
9704,BRDN0001480827,1431
9705,BRDN0001501941,54870
9706,BRDN0001501384,54870
9707,BRDN0000585479,2824
9708,BRDN0000585877,2824
9709,BRDN0001052466,10457
9710,BRDN0001052363,10457
9711,BRDN0001487824,3163
9712,BRDN0001481967,3163
9713,BRDN0001149243,3643
9714,BRDN0001148089,3643
9715,BRDN0001145804,3643
9716,BRDN0001479635,4057
9717,BRDN0001486868,4057
9718,BRDN0001496416,4050
9719,BRDN0001494987,4050
9720,BRDN0001500723,4126
9721,BRDN0001501208,4126
9722,BRDN0001147680,51701
9723,BRDN0001145944,51701
9724,BRDN0001502353,4853
9725,BRDN0001503848,4853
9726,BRDN0001065840,5337
9727,BRDN0001065841,5337
9728,BRDN0001065910,5338
9729,BRDN0001065909,5338
9730,BRDN0001054408,5420
9731,BRDN0001054145,5420
9732,BRDN0001585076,5368
9733,BRDN0001586344,5368
9734,BRDN0001518798,27253
9735,BRDN0001497685,27253
9736,BRDN0001147616,8566
9737,BRDN0001145940,8566
9738,BRDN0001482202,54884
9739,BRDN0001480538,54884
9740,BRDN0001496061,29887
9741,BRDN0001504468,29887
9742,BRDN0001146480,64089
9743,BRDN0001147293,64089
9744,TRCN0000065163,9784
9745,TRCN0000065166,9784
9746,TRCN0000065167,9784
9747,CGS001-9784,9784
9748,BRDN0001497868,9784
9749,BRDN0001498748,9784
9750,BRDN0001499658,9784
9751,BRDN0001499509,9784
9752,BRDN0000585490,54498
9753,BRDN0000585832,54498
9754,BRDN0001499425,23208
9755,BRDN0001499747,23208
9756,BRDN0001500529,7059
9757,BRDN0001500077,7059
9758,BRDN0001498559,6947
9759,BRDN0001497597,6947
9760,BRDN0001497003,6948
9761,BRDN0001496296,6948
9762,BRDN0001488462,7846
9763,BRDN0001488306,7846
9764,BRDN0001481128,10376
9765,BRDN0001488142,10376
9766,BRDN0001480297,7277
9767,BRDN0001485788,7277
9768,TRCN0000011113,59286
9769,TRCN0000011115,59286
9770,TRCN0000011116,59286
9771,CGS001-59286,59286
9772,BRDN0001148251,1196
9773,BRDN0001148263,1196
9774,BRDN0001146636,1198
9775,BRDN0001146417,1198
9776,BRDN0001146339,57396
9777,BRDN0001145430,57396
9778,BRDN0001518598,11321
9779,BRDN0001503543,11321
9780,BRDN0001502193,11321
9781,BRDN0001058101,4004
9782,BRDN0001058182,4004
9783,BRDN0001488656,5888
9784,BRDN0001487678,5888
9785,BRDN0001496861,25996
9786,BRDN0001495937,25996
9787,BRDN0001145408,9748
9788,BRDN0001147519,9748
9789,BRDN0001056076,367
9790,BRDN0001056073,367
9791,BRDN0001584431,341
9792,BRDN0001586257,341
9793,BRDN0001501910,8542
9794,BRDN0001503817,8542
9795,BRDN0001586469,80833
9796,BRDN0001581228,80833
9797,BRDN0001145753,1152
9798,BRDN0001145509,1152
9799,BRDN0001585162,9046
9800,BRDN0001581723,9046
9801,BRDN0001586800,79930
9802,TRCN0000136175,55715
9803,TRCN0000319031,55715
9804,TRCN0000319104,55715
9805,CGS001-55715,55715
9806,BRDN0000583586,11260
9807,BRDN0000583481,11260
9808,BRDN0001052244,10875
9809,BRDN0001052175,10875
9810,BRDN0001480101,2348
9811,BRDN0001490198,2348
9812,BRDN0001488128,2352
9813,BRDN0001483185,2352
9814,BRDN0001162223,4598
9815,BRDN0001162405,4598
9816,BRDN0001484756,4521
9817,BRDN0001479419,4521
9818,BRDN0001487489,5021
9819,BRDN0001489503,5021
9820,BRDN0000585614,196743
9821,BRDN0000585779,196743
9822,BRDN0001144834,5587
9823,BRDN0000990551,5587
9824,BRDN0001145881,25865
9825,BRDN0001147099,25865
9826,BRDN0001146046,23683
9827,BRDN0001146689,23683
9828,BRDN0001148556,5585
9829,BRDN0001162227,5585
9830,BRDN0001149250,5585
9831,BRDN0001162558,5585
9832,BRDN0000734584,5585
9833,BRDN0000733817,5585
9834,BRDN0001149537,5586
9835,BRDN0001482499,5586
9836,BRDN0001162491,55312
9837,BRDN0001148883,55312
9838,BRDN0001586797,6404
9839,BRDN0001585261,6404
9840,BRDN0001481364,5646
9841,BRDN0001479992,5646
9842,BRDN0001501947,5652
9843,BRDN0001503570,5652
9844,BRDN0001484548,6611
9845,BRDN0001486580,412
9846,BRDN0001479486,412
9847,BRDN0001054232,7297
9848,BRDN0001065226,7297
9849,BRDN0000735512,867
9850,BRDN0000734888,867
9851,BRDN0001145527,1760
9852,BRDN0001146276,1760
9853,BRDN0001500687,5429
9854,BRDN0001500305,5429
9855,BRDN0001584208,79368
9856,BRDN0001584040,79368
9857,BRDN0001494516,3142
9858,BRDN0001504581,3142
9859,BRDN0001586288,3977
9860,BRDN0001584270,3977
9861,BRDN0001145450,55872
9862,BRDN0001147308,55872
9863,BRDN0001149393,54861
9864,BRDN0001146665,54861
9865,BRDN0001145152,7272
9866,BRDN0001146504,7272
9867,BRDN0001147779,7272
9868,BRDN0001502725,10785
9869,BRDN0001500948,10785
9870,TRCN0000145277,11180
9871,TRCN0000330489,11180
9872,TRCN0000353745,11180
9873,CGS001-11180,11180
9874,BRDN0001519415,11180
9875,BRDN0001501832,11180
9876,BRDN0001487672,52
9877,BRDN0003785341,52
9878,BRDN0003785337,52
9879,BRDN0003785315,52
9880,BRDN0003785370,52
9881,BRDN0001482412,51
9882,BRDN0001485687,51
9883,BRDN0001147934,203
9884,BRDN0001147268,203
9885,BRDN0001146723,204
9886,BRDN0001145434,204
9887,BRDN0001148207,205
9888,BRDN0001145401,205
9889,BRDN0001148177,26289
9890,BRDN0001149340,26289
9891,BRDN0001486656,316
9892,BRDN0001482535,316
9893,BRDN0001484151,1066
9894,BRDN0001486152,1066
9895,BRDN0001501973,1363
9896,BRDN0001500599,1363
9897,BRDN0001497412,1116
9898,BRDN0001494923,1116
9899,BRDN0001496306,1117
9900,BRDN0001494922,1117
9901,BRDN0001481754,978
9902,BRDN0001488411,978
9903,BRDN0001500386,10540
9904,BRDN0001500293,10540
9905,TRCN0000152900,10671
9906,TRCN0000158249,10671
9907,TRCN0000319148,10671
9908,CGS001-10671,10671
9909,TRCN0000053909,1837
9910,TRCN0000053910,1837
9911,TRCN0000053912,1837
9912,CGS001-1837,1837
9913,BRDN0001483832,2990
9914,BRDN0001488382,2990
9915,BRDN0001480694,2990
9916,BRDN0001148167,2987
9917,BRDN0001149494,2987
9918,BRDN0001480993,4023
9919,BRDN0001480141,4023
9920,BRDN0001584765,4256
9921,BRDN0001495872,4499
9922,BRDN0001496723,4499
9923,BRDN0001497123,11097
9924,BRDN0001495460,11097
9925,BRDN0001145739,1263
9926,BRDN0001146656,1263
9927,BRDN0001146388,10733
9928,BRDN0001147082,10733
9929,BRDN0001147289,10733
9930,BRDN0001480595,5618
9931,BRDN0001482300,5618
9932,BRDN0001582142,10544
9933,BRDN0001583044,10544
9934,BRDN0001583517,10544
9935,BRDN0001478961,10993
9936,BRDN0001484369,10993
9937,BRDN0001501104,10279
9938,BRDN0001499927,10279
9939,BRDN0001495822,339105
9940,BRDN0001496438,339105
9941,BRDN0001495558,55852
9942,BRDN0001497314,55852
9943,BRDN0001147625,7083
9944,BRDN0001147866,7083
9945,BRDN0001149097,7084
9946,BRDN0001146931,7084
9947,BRDN0001485194,7173
9948,BRDN0001481114,7173
9949,BRDN0001487881,7052
9950,BRDN0001479616,7052
9951,BRDN0001479529,7421
9952,BRDN0001485905,7421
9953,BRDN0001584177,27299
9954,BRDN0001581514,27299
9955,BRDN0001518572,1653
9956,BRDN0001503726,1653
9957,BRDN0001487381,1656
9958,BRDN0001485123,1656
9959,TRCN0000000025,1659
9960,TRCN0000000026,1659
9961,TRCN0000000028,1659
9962,CGS001-1659,1659
9963,BRDN0001053042,1660
9964,BRDN0001052102,1660
9965,BRDN0001489689,7150
9966,BRDN0001486452,7150
9967,BRDN0001479536,7150
9968,BRDN0001146110,2241
9969,BRDN0001145815,2241
9970,BRDN0001147777,3984
9971,BRDN0001144894,3984
9972,BRDN0001148029,3984
9973,BRDN0001144875,3984
9974,TRCN0000010237,3985
9975,TRCN0000010241,3985
9976,TRCN0000010242,3985
9977,CGS001-3985,3985
9978,BRDN0001147235,3985
9979,BRDN0001148526,3985
9980,BRDN0000986661,4193
9981,BRDN0000585534,4193
9982,BRDN0000585522,4193
9983,BRDN0003789655,4193
9984,BRDN0003789926,4193
9985,BRDN0000986673,4193
9986,BRDN0001148297,23387
9987,BRDN0001149197,23387
9988,BRDN0001495412,6892
9989,BRDN0001496545,6892
9990,BRDN0001146212,7294
9991,BRDN0001145866,7294
9992,BRDN0001066544,55759
9993,BRDN0001066545,55759
9994,BRDN0001519506,22884
9995,BRDN0001500879,22884
9996,BRDN0002662203,54853
9997,BRDN0002662255,54853
9998,BRDN0002661198,54853
9999,BRDN0001147162,55750
10000,BRDN0001146482,55750
10001,BRDN0001486925,100
10002,BRDN0001480341,100
10003,BRDN0001479710,100
10004,BRDN0001480436,107
10005,BRDN0001482504,107
10006,BRDN0000987814,108
10007,BRDN0000987884,108
10008,TRCN0000078333,109
10009,TRCN0000078334,109
10010,TRCN0000078335,109
10011,CGS001-109,109
10012,BRDN0000988089,109
10013,BRDN0000988033,109
10014,BRDN0000734656,113
10015,BRDN0000734170,113
10016,TRCN0000078358,115
10017,TRCN0000078359,115
10018,TRCN0000078360,115
10019,CGS001-115,115
10020,BRDN0001487482,153
10021,BRDN0001486337,153
10022,BRDN0001586172,23452
10023,BRDN0001586053,23452
10024,BRDN0001498962,51129
10025,BRDN0001499371,51129
10026,BRDN0001482847,80150
10027,BRDN0001481141,80150
10028,BRDN0001562927,9474
10029,BRDN0000585473,9474
10030,BRDN0002986193,9474
10031,BRDN0001562806,9474
10032,BRDN0001500653,29956
10033,BRDN0001502094,29956
10034,BRDN0001497325,253782
10035,BRDN0001497222,253782
10036,BRDN0001148182,1120
10037,BRDN0001147856,1120
10038,BRDN0001500284,629
10039,BRDN0001500729,629
10040,BRDN0001500465,1675
10041,BRDN0001500915,1675
10042,BRDN0001500037,3075
10043,BRDN0001500868,3075
10044,BRDN0001500850,3426
10045,BRDN0001500968,3426
10046,BRDN0001483629,2053
10047,BRDN0001479234,2053
10048,BRDN0000563608,2099
10049,BRDN0000563696,2099
10050,BRDN0000734202,2194
10051,BRDN0001065868,2194
10052,BRDN0001065763,2194
10053,BRDN0001065764,2194
10054,BRDN0001500226,2717
10055,BRDN0001500806,2717
10056,TRCN0000045695,2997
10057,TRCN0000045696,2997
10058,CGS001-2997,2997
10059,BRDN0001482952,4128
10060,BRDN0001486631,4128
10061,BRDN0001585517,4359
10062,BRDN0001581534,4359
10063,BRDN0001480345,4803
10064,BRDN0001485173,4803
10065,BRDN0001146766,79707
10066,BRDN0001149045,79707
10067,BRDN0001145106,79707
10068,BRDN0001479681,5817
10069,BRDN0001483758,5817
10070,BRDN0001054931,5202
10071,BRDN0001054866,5202
10072,BRDN0001054827,5202
10073,BRDN0001054888,5202
10074,BRDN0001502211,5203
10075,BRDN0001502143,5203
10076,BRDN0001503012,79899
10077,BRDN0001498885,79899
10078,BRDN0001065678,5629
10079,BRDN0001065690,5629
10080,BRDN0001147064,6723
10081,BRDN0001052839,4907
10082,BRDN0001052931,4907
10083,BRDN0001585792,165
10084,BRDN0001585640,165
10085,TRCN0000014548,10664
10086,TRCN0000014549,10664
10087,TRCN0000014551,10664
10088,CGS001-10664,10664
10089,BRDN0001488251,1387
10090,BRDN0001482431,1387
10091,BRDN0001489785,1387
10092,TRCN0000050953,54555
10093,TRCN0000050957,54555
10094,TRCN0000001123,8449
10095,TRCN0000001124,8449
10096,TRCN0000001125,8449
10097,CGS001-8449,8449
10098,BRDN0001066611,9188
10099,BRDN0001066351,9188
10100,BRDN0001066526,9188
10101,BRDN0001066512,9188
10102,BRDN0001503283,2643
10103,BRDN0001503596,2643
10104,BRDN0001498968,57447
10105,BRDN0001498956,57447
10106,BRDN0001162598,9891
10107,BRDN0001147733,9891
10108,BRDN0001501057,8572
10109,BRDN0001499976,8572
10110,TRCN0000019234,5253
10111,TRCN0000019235,5253
10112,TRCN0000019238,5253
10113,CGS001-5253,5253
10114,BRDN0001500334,9401
10115,BRDN0001502588,9401
10116,BRDN0001497940,9400
10117,BRDN0001498515,9400
10118,BRDN0001494969,57823
10119,BRDN0001496024,57823
10120,BRDN0001496046,56833
10121,BRDN0001495272,56833
10122,BRDN0000735580,4087
10123,BRDN0000735644,4087
10124,BRDN0000990411,4089
10125,BRDN0001055018,4089
10126,BRDN0003228163,4092
10127,BRDN0003492450,4092
10128,BRDN0003228215,4092
10129,BRDN0003480658,4092
10130,BRDN0001585629,6688
10131,BRDN0001581881,6688
10132,BRDN0001502440,7476
10133,BRDN0001518614,7476
10134,BRDN0001562926,9447
10135,BRDN0001562712,9447
10136,BRDN0003097808,22863
10137,BRDN0003097621,22863
10138,BRDN0003097807,22863
10139,BRDN0001483722,567
10140,BRDN0001487814,567
10141,BRDN0001482226,760
10142,BRDN0001483916,760
10143,BRDN0001480598,762
10144,BRDN0001481629,762
10145,BRDN0001486731,765
10146,BRDN0001481987,765
10147,BRDN0001486607,767
10148,BRDN0001484473,767
10149,BRDN0001485719,768
