gene_from,relationship,gene_to
390079,INHIBITION,156
4000,INHIBITION,5894
23586,INHIBITION,79671
402135,INHIBITION,408
1027,INHIBITION,11065
54850,INHIBITION,9040
126433,INHIBITION,28952
409,INHIBITION,389090
1847,INHIBITION,5599
4343,INHIBITION,55170
156,INHIBITION,393046
8864,INHIBITION,4783
19,INHIBITION,2874
5567,INHIBITION,442191
5567,INHIBITION,254783
409,INHIBITION,23538
6093,INHIBITION,54776
403273,INHIBITION,5568
390093,INHIBITION,5566
55294,INHIBITION,23014
3446,INHIBITION,7297
5501,INHIBITION,2892
55208,INHIBITION,51397
3448,INHIBITION,6773
5439,INHIBITION,80004
23014,INHIBITION,123879
3952,INHIBITION,85441
93611,INHIBITION,123879
408,INHIBITION,401667
9134,INHIBITION,9978
390038,INHIBITION,5567
3624,INHIBITION,7040
4724,INHIBITION,5567
4040,INHIBITION,79412
6468,INHIBITION,285231
6608,INHIBITION,54585
773,INHIBITION,2785
9564,INHIBITION,2773
79176,INHIBITION,93611
409,INHIBITION,341416
409,INHIBITION,4993
673,INHIBITION,8844
26259,INHIBITION,23291
5523,INHIBITION,59285
5520,INHIBITION,775
131890,INHIBITION,6010
5568,INHIBITION,3710
2475,INHIBITION,1978
6262,INHIBITION,5516
55844,INHIBITION,5502
2165,INHIBITION,3053
1499,INHIBITION,1950
156,INHIBITION,219464
5433,INHIBITION,3178
390197,INHIBITION,5568
57504,INHIBITION,333929
3725,INHIBITION,2207
9444,INHIBITION,673
51764,INHIBITION,111
85236,INHIBITION,27327
4087,INHIBITION,9978
729759,INHIBITION,156
7476,INHIBITION,6423
5367,INHIBITION,126006
8454,INHIBITION,26270
1212,INHIBITION,23163
5594,INHIBITION,5130
293,INHIBITION,5581
26268,INHIBITION,23014
119764,INHIBITION,156
9184,INHIBITION,51433
219986,INHIBITION,156
80028,INHIBITION,28991
409,INHIBITION,219865
26086,INHIBITION,1129
5567,INHIBITION,340980
28952,INHIBITION,54620
864,INHIBITION,83439
8841,INHIBITION,9572
29110,INHIBITION,59307
409,INHIBITION,81282
409,INHIBITION,127059
27178,INHIBITION,29110
8322,INHIBITION,22905
7027,INHIBITION,4605
5501,INHIBITION,817
192669,INHIBITION,8340
408,INHIBITION,256892
5568,INHIBITION,119764
7057,INHIBITION,861
8388,INHIBITION,157
973,INHIBITION,100423062
127077,INHIBITION,157
1021,INHIBITION,1029
23014,INHIBITION,23142
55766,INHIBITION,192669
26268,INHIBITION,6468
126006,INHIBITION,6753
3586,INHIBITION,1435
5528,INHIBITION,10368
890,INHIBITION,51434
5568,INHIBITION,127077
55208,INHIBITION,55336
283162,INHIBITION,156
1499,INHIBITION,10297
2,INHIBITION,5624
3551,INHIBITION,7128
5781,INHIBITION,2549
3071,INHIBITION,55845
55336,INHIBITION,170622
26086,INHIBITION,2826
409,INHIBITION,26707
139341,INHIBITION,6714
23191,INHIBITION,9470
441670,INHIBITION,409
57085,INHIBITION,8844
7314,INHIBITION,1956
890,INHIBITION,246184
79813,INHIBITION,3569
23014,INHIBITION,10517
3551,INHIBITION,2308
23194,INHIBITION,146330
8454,INHIBITION,26224
29099,INHIBITION,6502
123879,INHIBITION,26267
57085,INHIBITION,5037
100533105,INHIBITION,2309
776,INHIBITION,5528
26086,INHIBITION,643
219874,INHIBITION,157
29924,INHIBITION,163
55208,INHIBITION,8453
10735,INHIBITION,9700
3845,INHIBITION,8826
1314,INHIBITION,23163
1445,INHIBITION,4893
23365,INHIBITION,8874
8087,INHIBITION,4893
5528,INHIBITION,596
3674,INHIBITION,865
10142,INHIBITION,8844
8454,INHIBITION,170622
1019,INHIBITION,1030
64344,INHIBITION,23142
25793,INHIBITION,150684
5894,INHIBITION,2213
79290,INHIBITION,156
343173,INHIBITION,156
2264,INHIBITION,152831
8454,INHIBITION,84261
59283,INHIBITION,5527
51701,INHIBITION,23112
30837,INHIBITION,3717
9965,INHIBITION,10818
23291,INHIBITION,54620
7057,INHIBITION,8348
4637,INHIBITION,5501
9965,INHIBITION,2264
84259,INHIBITION,170622
26232,INHIBITION,26267
338674,INHIBITION,408
5160,INHIBITION,5164
283093,INHIBITION,156
5970,INHIBITION,336
5604,INHIBITION,8844
23291,INHIBITION,55336
6422,INHIBITION,7481
259294,INHIBITION,126006
114907,INHIBITION,84085
3952,INHIBITION,29079
2776,INHIBITION,6915
150726,INHIBITION,54620
10413,INHIBITION,7003
3446,INHIBITION,3451
8817,INHIBITION,2254
8454,INHIBITION,286151
282775,INHIBITION,157
8331,INHIBITION,2811
369,INHIBITION,3265
5501,INHIBITION,5187
6772,INHIBITION,8543
100132074,INHIBITION,80854
123879,INHIBITION,80204
6198,INHIBITION,64223
55336,INHIBITION,222235
390059,INHIBITION,408
8503,INHIBITION,8473
5567,INHIBITION,26737
695,INHIBITION,5777
843,INHIBITION,5783
846,INHIBITION,26086
5925,INHIBITION,898
5465,INHIBITION,1962
2770,INHIBITION,112
401994,INHIBITION,409
390436,INHIBITION,5567
3576,INHIBITION,51010
7479,INHIBITION,83999
126433,INHIBITION,6500
28991,INHIBITION,64344
4853,INHIBITION,1856
5566,INHIBITION,138805
80204,INHIBITION,55294
655,INHIBITION,8646
5777,INHIBITION,3667
408,INHIBITION,79345
5568,INHIBITION,442184
8383,INHIBITION,157
2841,INHIBITION,29899
7044,INHIBITION,130399
4089,INHIBITION,23309
114907,INHIBITION,23014
85366,INHIBITION,5568
114907,INHIBITION,55336
409,INHIBITION,128372
5260,INHIBITION,5507
3446,INHIBITION,3660
3688,INHIBITION,5573
84261,INHIBITION,9978
7706,INHIBITION,57506
29882,INHIBITION,983
3204,INHIBITION,2114
150726,INHIBITION,23291
5567,INHIBITION,4720
29945,INHIBITION,4085
7187,INHIBITION,7186
4343,INHIBITION,27161
673,INHIBITION,5567
2535,INHIBITION,4040
1978,INHIBITION,6009
150726,INHIBITION,29099
1075,INHIBITION,330
2159,INHIBITION,7035
5465,INHIBITION,2101
26086,INHIBITION,129521
81327,INHIBITION,5567
5567,INHIBITION,4696
783,INHIBITION,3630
9398,INHIBITION,3937
391211,INHIBITION,5566
54468,INHIBITION,8131
5364,INHIBITION,5880
5567,INHIBITION,4713
192669,INHIBITION,8334
6773,INHIBITION,3445
55844,INHIBITION,51135
5523,INHIBITION,208
27199,INHIBITION,29899
10616,INHIBITION,27005
387748,INHIBITION,5566
2781,INHIBITION,916
51806,INHIBITION,5501
79753,INHIBITION,4087
50831,INHIBITION,29899
973,INHIBITION,6850
84261,INHIBITION,54461
246778,INHIBITION,3716
5440,INHIBITION,5439
784,INHIBITION,5522
5567,INHIBITION,9706
93589,INHIBITION,5522
390442,INHIBITION,409
8387,INHIBITION,156
58191,INHIBITION,126006
2153,INHIBITION,3053
27327,INHIBITION,8970
2248,INHIBITION,2247
1236,INHIBITION,126006
390264,INHIBITION,157
5566,INHIBITION,347168
409,INHIBITION,81470
84867,INHIBITION,5600
81300,INHIBITION,5568
146330,INHIBITION,6468
84100,INHIBITION,92482
7124,INHIBITION,7375
731,INHIBITION,727
156,INHIBITION,343406
63940,INHIBITION,64805
5566,INHIBITION,26188
79176,INHIBITION,54850
4609,INHIBITION,1030
841,INHIBITION,5594
23291,INHIBITION,115290
9184,INHIBITION,8697
330,INHIBITION,7375
778,INHIBITION,5501
10459,INHIBITION,64682
5595,INHIBITION,1849
144699,INHIBITION,29099
2787,INHIBITION,108
26270,INHIBITION,285231
5566,INHIBITION,219482
54620,INHIBITION,6502
3091,INHIBITION,51548
2534,INHIBITION,6503
1977,INHIBITION,153129
390433,INHIBITION,5566
5506,INHIBITION,163688
995,INHIBITION,816
4686,INHIBITION,5439
5499,INHIBITION,782
8881,INHIBITION,8900
779,INHIBITION,55970
93589,INHIBITION,5528
5568,INHIBITION,138803
3445,INHIBITION,3660
718,INHIBITION,126006
259296,INHIBITION,26086
5606,INHIBITION,7124
1452,INHIBITION,10023
2060,INHIBITION,185
3066,INHIBITION,2735
285231,INHIBITION,55336
1875,INHIBITION,5111
3091,INHIBITION,10370
8651,INHIBITION,3558
57599,INHIBITION,55120
341276,INHIBITION,157
6422,INHIBITION,7478
2793,INHIBITION,111
390061,INHIBITION,409
5037,INHIBITION,6714
81127,INHIBITION,156
2771,INHIBITION,915
28511,INHIBITION,5970
5777,INHIBITION,2207
8590,INHIBITION,5566
409,INHIBITION,390648
5499,INHIBITION,4636
26235,INHIBITION,26232
7343,INHIBITION,8338
403253,INHIBITION,409
7249,INHIBITION,5594
150684,INHIBITION,55336
54939,INHIBITION,54850
8844,INHIBITION,369
5796,INHIBITION,1950
861,INHIBITION,8784
22943,INHIBITION,8321
406,INHIBITION,9611
54939,INHIBITION,28952
6500,INHIBITION,55208
5162,INHIBITION,5164
1956,INHIBITION,5290
2783,INHIBITION,63940
51122,INHIBITION,7322
64344,INHIBITION,170622
5649,INHIBITION,4043
9978,INHIBITION,54461
409,INHIBITION,284521
84085,INHIBITION,8945
9134,INHIBITION,1028
6773,INHIBITION,7297
6233,INHIBITION,1950
10401,INHIBITION,6772
8386,INHIBITION,5566
9040,INHIBITION,26259
207,INHIBITION,7157
5727,INHIBITION,6469
28991,INHIBITION,93611
27154,INHIBITION,207
4697,INHIBITION,5567
5595,INHIBITION,10018
408,INHIBITION,4991
596,INHIBITION,6647
4001,INHIBITION,3159
8837,INHIBITION,8797
5599,INHIBITION,84639
5566,INHIBITION,23235
10772,INHIBITION,6636
390151,INHIBITION,5568
8454,INHIBITION,8864
462,INHIBITION,2157
26263,INHIBITION,55336
5566,INHIBITION,387748
157,INHIBITION,343406
5257,INHIBITION,90673
4726,INHIBITION,5568
23643,INHIBITION,7189
959,INHIBITION,7187
6233,INHIBITION,54939
409,INHIBITION,26648
7476,INHIBITION,6425
9771,INHIBITION,22800
899,INHIBITION,55336
55970,INHIBITION,111
390066,INHIBITION,5567
4088,INHIBITION,79753
219873,INHIBITION,157
391195,INHIBITION,5567
28991,INHIBITION,84259
4205,INHIBITION,2101
4217,INHIBITION,100506012
26523,INHIBITION,8970
57599,INHIBITION,6233
10000,INHIBITION,55012
7124,INHIBITION,329
6502,INHIBITION,4738
3443,INHIBITION,8651
7804,INHIBITION,5649
6616,INHIBITION,775
7297,INHIBITION,3440
9586,INHIBITION,2033
867,INHIBITION,1956
55970,INHIBITION,114
84335,INHIBITION,5571
8483,INHIBITION,3479
51433,INHIBITION,9232
6425,INHIBITION,8322
5500,INHIBITION,4627
23209,INHIBITION,5575
1017,INHIBITION,1026
126006,INHIBITION,10663
26267,INHIBITION,26263
120793,INHIBITION,5566
286362,INHIBITION,409
26234,INHIBITION,80204
115290,INHIBITION,201456
55294,INHIBITION,123879
899,INHIBITION,93611
28512,INHIBITION,4792
51433,INHIBITION,701
775,INHIBITION,2792
5141,INHIBITION,815
10637,INHIBITION,7042
581,INHIBITION,598
55294,INHIBITION,84085
4855,INHIBITION,23112
28991,INHIBITION,7428
5568,INHIBITION,441639
5540,INHIBITION,29899
91807,INHIBITION,10298
5431,INHIBITION,5430
444,INHIBITION,3725
5037,INHIBITION,7450
409,INHIBITION,26533
2998,INHIBITION,5565
23112,INHIBITION,27161
196883,INHIBITION,59345
23142,INHIBITION,150684
1211,INHIBITION,2060
10018,INHIBITION,5894
5566,INHIBITION,144125
7314,INHIBITION,23363
1849,INHIBITION,5595
7187,INHIBITION,7124
51397,INHIBITION,26224
25793,INHIBITION,84259
10681,INHIBITION,6915
409,INHIBITION,143502
9978,INHIBITION,80204
54850,INHIBITION,26263
4043,INHIBITION,4036
5788,INHIBITION,3113
3716,INHIBITION,3569
85409,INHIBITION,1857
6494,INHIBITION,5908
54461,INHIBITION,84261
89941,INHIBITION,65018
146330,INHIBITION,26268
4008,INHIBITION,285231
3091,INHIBITION,28952
4609,INHIBITION,192669
23291,INHIBITION,80028
23014,INHIBITION,55336
157,INHIBITION,391192
2784,INHIBITION,109
63940,INHIBITION,165140
11197,INHIBITION,7479
10393,INHIBITION,9133
29099,INHIBITION,146330
7124,INHIBITION,3596
4067,INHIBITION,3725
54620,INHIBITION,9978
54461,INHIBITION,26270
54165,INHIBITION,4738
26538,INHIBITION,5566
785,INHIBITION,28227
158131,INHIBITION,409
5438,INHIBITION,5430
408,INHIBITION,26696
156,INHIBITION,135946
22808,INHIBITION,5921
3572,INHIBITION,246778
5578,INHIBITION,5518
26268,INHIBITION,26272
222235,INHIBITION,54951
7322,INHIBITION,149951
5509,INHIBITION,5261
51206,INHIBITION,80739
26268,INHIBITION,283807
29899,INHIBITION,6751
2113,INHIBITION,3204
5518,INHIBITION,5595
55336,INHIBITION,26263
6422,INHIBITION,7479
10533,INHIBITION,369
23142,INHIBITION,144699
114907,INHIBITION,170622
390437,INHIBITION,5566
84152,INHIBITION,5528
10152,INHIBITION,5881
26272,INHIBITION,54461
59345,INHIBITION,26086
369,INHIBITION,10018
7057,INHIBITION,3013
5500,INHIBITION,2893
841,INHIBITION,353376
5440,INHIBITION,5438
4093,INHIBITION,2022
7311,INHIBITION,54951
219453,INHIBITION,5567
5571,INHIBITION,2475
2309,INHIBITION,51701
22861,INHIBITION,598
817,INHIBITION,115
10517,INHIBITION,25793
1647,INHIBITION,891
5521,INHIBITION,9254
3448,INHIBITION,9021
2160,INHIBITION,2147
441933,INHIBITION,157
63940,INHIBITION,6750
5568,INHIBITION,4705
200958,INHIBITION,2885
5617,INHIBITION,8945
113,INHIBITION,2773
115290,INHIBITION,8454
200081,INHIBITION,6844
346517,INHIBITION,156
57599,INHIBITION,7316
57521,INHIBITION,1978
29099,INHIBITION,6923
8817,INHIBITION,10818
3265,INHIBITION,80853
6351,INHIBITION,126006
63940,INHIBITION,5660
2251,INHIBITION,3730
84259,INHIBITION,23014
5568,INHIBITION,282763
23194,INHIBITION,4008
572,INHIBITION,7532
390439,INHIBITION,408
6647,INHIBITION,4747
5603,INHIBITION,5801
335,INHIBITION,2
7529,INHIBITION,5908
392138,INHIBITION,157
89780,INHIBITION,7478
1843,INHIBITION,5603
441669,INHIBITION,156
28450,INHIBITION,100423062
409,INHIBITION,26534
672,INHIBITION,580
5568,INHIBITION,56901
26259,INHIBITION,9978
656,INHIBITION,8646
4008,INHIBITION,26190
134083,INHIBITION,156
841,INHIBITION,356
5058,INHIBITION,85366
3672,INHIBITION,5573
1027,INHIBITION,2308
5439,INHIBITION,5437
5518,INHIBITION,59284
3667,INHIBITION,122809
5430,INHIBITION,5431
1962,INHIBITION,5970
5516,INHIBITION,6262
6502,INHIBITION,123879
3579,INHIBITION,63940
3576,INHIBITION,5393
59345,INHIBITION,111
2932,INHIBITION,4775
7316,INHIBITION,26043
3441,INHIBITION,3452
4738,INHIBITION,144699
8453,INHIBITION,7323
107,INHIBITION,2792
5567,INHIBITION,134083
126433,INHIBITION,4738
3007,INHIBITION,4001
7321,INHIBITION,890
301,INHIBITION,26086
80198,INHIBITION,57599
201456,INHIBITION,146330
28952,INHIBITION,7314
81328,INHIBITION,157
6425,INHIBITION,51384
9978,INHIBITION,150684
2786,INHIBITION,126006
3952,INHIBITION,1024
673,INHIBITION,80853
815,INHIBITION,196883
3952,INHIBITION,81857
4140,INHIBITION,5037
892,INHIBITION,3952
729230,INHIBITION,29899
392390,INHIBITION,5568
409,INHIBITION,26333
2626,INHIBITION,9241
23112,INHIBITION,4609
219484,INHIBITION,408
390197,INHIBITION,5566
29924,INHIBITION,1211
673,INHIBITION,10827
54165,INHIBITION,899
167227,INHIBITION,3576
9687,INHIBITION,192670
54951,INHIBITION,6233
63940,INHIBITION,3350
1000,INHIBITION,998
2962,INHIBITION,5725
8546,INHIBITION,3845
2793,INHIBITION,115
113,INHIBITION,2788
5777,INHIBITION,604
125963,INHIBITION,5568
8900,INHIBITION,10393
4987,INHIBITION,26086
6500,INHIBITION,5187
219952,INHIBITION,5566
6196,INHIBITION,7249
11335,INHIBITION,8317
157,INHIBITION,150681
26692,INHIBITION,5568
156,INHIBITION,391107
5499,INHIBITION,783
390271,INHIBITION,409
2243,INHIBITION,2147
403274,INHIBITION,156
259292,INHIBITION,26086
6755,INHIBITION,29899
6422,INHIBITION,8326
4343,INHIBITION,8349
2770,INHIBITION,773
409,INHIBITION,390883
81285,INHIBITION,156
10189,INHIBITION,10772
338442,INHIBITION,63940
154,INHIBITION,2060
93,INHIBITION,10637
5566,INHIBITION,390429
1017,INHIBITION,11065
85407,INHIBITION,1856
2787,INHIBITION,107
7428,INHIBITION,54951
775,INHIBITION,5515
7529,INHIBITION,23108
156,INHIBITION,81470
710,INHIBITION,712
25847,INHIBITION,10744
9776,INHIBITION,5567
157,INHIBITION,347168
128372,INHIBITION,409
8792,INHIBITION,7187
5624,INHIBITION,2162
5437,INHIBITION,10772
63940,INHIBITION,7852
5567,INHIBITION,120066
842,INHIBITION,112401
50964,INHIBITION,4040
409,INHIBITION,390054
2902,INHIBITION,5499
23142,INHIBITION,29099
7479,INHIBITION,9350
5567,INHIBITION,347168
408,INHIBITION,390064
208,INHIBITION,5521
10023,INHIBITION,5516
23412,INHIBITION,8945
5566,INHIBITION,119694
10563,INHIBITION,126006
26235,INHIBITION,55294
4670,INHIBITION,2963
5568,INHIBITION,3672
5430,INHIBITION,10772
254786,INHIBITION,5566
283159,INHIBITION,157
5526,INHIBITION,207
9475,INHIBITION,5501
3725,INHIBITION,336
22905,INHIBITION,551
846,INHIBITION,63940
2770,INHIBITION,115
63940,INHIBITION,2831
2814,INHIBITION,5104
10256,INHIBITION,673
26224,INHIBITION,54850
53829,INHIBITION,29899
3646,INHIBITION,439996
9978,INHIBITION,7322
2060,INHIBITION,55707
5728,INHIBITION,3551
343406,INHIBITION,5567
92482,INHIBITION,84100
54165,INHIBITION,26270
6360,INHIBITION,63940
5293,INHIBITION,2932
3716,INHIBITION,50616
23411,INHIBITION,7157
100506012,INHIBITION,4217
8317,INHIBITION,6015
329,INHIBITION,840
29899,INHIBITION,1814
5567,INHIBITION,4536
778,INHIBITION,2784
4893,INHIBITION,10256
4092,INHIBITION,9372
4513,INHIBITION,3725
403239,INHIBITION,408
1978,INHIBITION,10542
4638,INHIBITION,5568
201456,INHIBITION,23142
5567,INHIBITION,441911
596,INHIBITION,22861
127064,INHIBITION,5567
55844,INHIBITION,782
29899,INHIBITION,51083
2890,INHIBITION,5501
93611,INHIBITION,26272
219432,INHIBITION,157
3009,INHIBITION,4001
2776,INHIBITION,3768
6500,INHIBITION,54620
390275,INHIBITION,157
974,INHIBITION,6850
7137,INHIBITION,55012
5499,INHIBITION,810
54939,INHIBITION,26272
114,INHIBITION,2788
92,INHIBITION,10637
26263,INHIBITION,55208
156,INHIBITION,122748
5603,INHIBITION,207
170622,INHIBITION,126433
126006,INHIBITION,2914
157,INHIBITION,143502
79660,INHIBITION,51806
784,INHIBITION,28227
5567,INHIBITION,403239
7021,INHIBITION,11171
5567,INHIBITION,401992
11035,INHIBITION,7099
91860,INHIBITION,1258
57634,INHIBITION,7290
115,INHIBITION,55970
4987,INHIBITION,63940
2998,INHIBITION,5567
5516,INHIBITION,5578
28964,INHIBITION,382
5879,INHIBITION,1000
8503,INHIBITION,2932
84259,INHIBITION,144699
150726,INHIBITION,9040
7015,INHIBITION,4084
1027,INHIBITION,7324
196883,INHIBITION,2790
441308,INHIBITION,5567
284521,INHIBITION,5568
899,INHIBITION,26270
408,INHIBITION,391192
1017,INHIBITION,119504
10459,INHIBITION,8881
150684,INHIBITION,26224
8454,INHIBITION,26235
345,INHIBITION,348
5260,INHIBITION,5499
335,INHIBITION,5465
324,INHIBITION,1452
84961,INHIBITION,144699
59343,INHIBITION,1855
126006,INHIBITION,50837
7316,INHIBITION,2033
152831,INHIBITION,26281
148022,INHIBITION,841
462,INHIBITION,2266
219431,INHIBITION,5566
1028,INHIBITION,9978
4023,INHIBITION,3725
2811,INHIBITION,8348
27161,INHIBITION,51701
5908,INHIBITION,7534
3355,INHIBITION,29899
5501,INHIBITION,4637
7046,INHIBITION,7040
56957,INHIBITION,3551
2244,INHIBITION,5894
26259,INHIBITION,55208
409,INHIBITION,81168
5600,INHIBITION,10454
5933,INHIBITION,1875
407,INHIBITION,9368
26494,INHIBITION,157
5567,INHIBITION,26245
7187,INHIBITION,9020
9965,INHIBITION,8817
10297,INHIBITION,1452
1520,INHIBITION,3588
10413,INHIBITION,1453
84961,INHIBITION,23291
114907,INHIBITION,54620
3560,INHIBITION,3561
54512,INHIBITION,3576
6502,INHIBITION,10325
54165,INHIBITION,170622
474382,INHIBITION,2811
3265,INHIBITION,673
11100,INHIBITION,10772
5801,INHIBITION,5602
1453,INHIBITION,5501
157,INHIBITION,138882
157,INHIBITION,390199
3625,INHIBITION,2488
409,INHIBITION,219469
7484,INHIBITION,6425
23412,INHIBITION,149951
30009,INHIBITION,2625
25793,INHIBITION,26268
3444,INHIBITION,3440
1509,INHIBITION,329
150684,INHIBITION,201456
7480,INHIBITION,6423
5430,INHIBITION,5438
867,INHIBITION,10603
22916,INHIBITION,3178
6500,INHIBITION,4008
5566,INHIBITION,341416
9466,INHIBITION,7297
63940,INHIBITION,6373
5516,INHIBITION,785
2792,INHIBITION,776
3361,INHIBITION,126006
10772,INHIBITION,57794
285231,INHIBITION,54461
6774,INHIBITION,356
208,INHIBITION,5590
26086,INHIBITION,2358
58985,INHIBITION,50616
26235,INHIBITION,28952
192669,INHIBITION,55170
192669,INHIBITION,192670
23566,INHIBITION,63940
7189,INHIBITION,23643
126433,INHIBITION,55336
26494,INHIBITION,5566
26664,INHIBITION,157
219959,INHIBITION,5566
64764,INHIBITION,2033
6468,INHIBITION,54951
84085,INHIBITION,115290
54165,INHIBITION,7323
5315,INHIBITION,5568
5501,INHIBITION,2893
3688,INHIBITION,57591
156,INHIBITION,119772
3310,INHIBITION,5602
2962,INHIBITION,3178
4137,INHIBITION,2932
5567,INHIBITION,81696
2788,INHIBITION,6323
3443,INHIBITION,3445
367,INHIBITION,10513
776,INHIBITION,5500
894,INHIBITION,7027
59283,INHIBITION,5525
11035,INHIBITION,8795
6352,INHIBITION,126006
149951,INHIBITION,26234
3446,INHIBITION,3441
5568,INHIBITION,387748
26190,INHIBITION,114907
5291,INHIBITION,2932
7529,INHIBITION,673
6416,INHIBITION,208
390174,INHIBITION,156
135941,INHIBITION,5567
7804,INHIBITION,7436
55336,INHIBITION,26190
7479,INHIBITION,22943
157,INHIBITION,390439
157,INHIBITION,81318
2244,INHIBITION,673
7862,INHIBITION,208
54939,INHIBITION,4008
1870,INHIBITION,8900
11221,INHIBITION,5599
29899,INHIBITION,6376
1021,INHIBITION,1031
149951,INHIBITION,6233
1314,INHIBITION,375
112398,INHIBITION,5582
6997,INHIBITION,199699
55970,INHIBITION,778
4008,INHIBITION,26272
156,INHIBITION,286365
23363,INHIBITION,7311
6502,INHIBITION,55336
1017,INHIBITION,25847
64344,INHIBITION,150684
26270,INHIBITION,84261
120586,INHIBITION,409
7043,INHIBITION,7021
7422,INHIBITION,1785
29099,INHIBITION,4008
146956,INHIBITION,57599
2735,INHIBITION,894
5519,INHIBITION,9254
4084,INHIBITION,7015
5566,INHIBITION,673
57491,INHIBITION,1543
3479,INHIBITION,8483
1029,INHIBITION,5925
84261,INHIBITION,10517
8454,INHIBITION,9040
1027,INHIBITION,9134
7249,INHIBITION,3551
3667,INHIBITION,5579
23142,INHIBITION,8945
5568,INHIBITION,3760
5566,INHIBITION,219469
408,INHIBITION,403239
26235,INHIBITION,114907
4609,INHIBITION,7709
157,INHIBITION,158131
5783,INHIBITION,1616
5618,INHIBITION,2688
6885,INHIBITION,7375
51701,INHIBITION,27161
2847,INHIBITION,63940
57670,INHIBITION,7529
79176,INHIBITION,79791
156,INHIBITION,347468
5562,INHIBITION,2997
1211,INHIBITION,375
156,INHIBITION,390151
330,INHIBITION,11035
63940,INHIBITION,5733
138881,INHIBITION,156
896,INHIBITION,1019
5781,INHIBITION,29110
51343,INHIBITION,8379
3123,INHIBITION,5795
6632,INHIBITION,10772
335,INHIBITION,3725
7297,INHIBITION,30837
369,INHIBITION,9061
392391,INHIBITION,5566
4343,INHIBITION,3065
26190,INHIBITION,80204
26686,INHIBITION,5566
3446,INHIBITION,3452
4093,INHIBITION,4092
2147,INHIBITION,2165
776,INHIBITION,3779
22905,INHIBITION,160
3717,INHIBITION,5777
3778,INHIBITION,776
3626,INHIBITION,7040
5526,INHIBITION,2932
128368,INHIBITION,5567
63940,INHIBITION,10874
157,INHIBITION,8590
403282,INHIBITION,5567
283694,INHIBITION,5566
208,INHIBITION,3164
80233,INHIBITION,7398
7128,INHIBITION,3551
4254,INHIBITION,5777
